asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config.json to output directory E:\TSCH-2022\results\2022-05-02_12-36-59\config.json[MAIN]
asn=35448	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 16], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35448	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35448	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35448	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35448	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35449	id=10  	Node	scanning on channel=17...[NODE]
asn=35464	id=1   	App	rx app packet seqnum=16 from=11 at cell [ts: 2, co: 5][NODE]
asn=35464	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35464	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35464	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35499	id=7   	Node	scanning on channel=22...[NODE]
asn=35506	id=14  	Node	scanning on channel=19...[NODE]
asn=35514	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35528	id=6   	Node	scanning on channel=17...[NODE]
asn=35529	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35529	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=35529	id=11  	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=35529	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35529	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35529	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35529	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 17], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35529	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35533	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35533	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35533	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=35533	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35533	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35533	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35533	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 17], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35533	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35533	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35533	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35533	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35550	id=10  	Node	scanning on channel=22...[NODE]
asn=35550	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35550	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35550	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35550	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35550	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35550	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35550	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 17], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35550	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35550	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35550	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35550	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35563	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35563	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=35563	id=11  	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=35563	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35563	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35563	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35563	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 18], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35563	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35566	id=1   	App	rx app packet seqnum=17 from=11 at cell [ts: 2, co: 5][NODE]
asn=35566	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35566	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35566	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35567	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35567	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35567	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=35567	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35567	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35567	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35567	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 18], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35567	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35567	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35567	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35567	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35584	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35584	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35584	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35584	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35584	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35584	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35584	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 18], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35584	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35584	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35584	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35584	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35587	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35600	id=7   	Node	scanning on channel=13...[NODE]
asn=35600	id=1   	App	rx app packet seqnum=18 from=11 at cell [ts: 2, co: 5][NODE]
asn=35600	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35600	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35600	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35627	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35629	id=6   	Node	scanning on channel=19...[NODE]
asn=35651	id=10  	Node	scanning on channel=23...[NODE]
asn=35682	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35701	id=7   	Node	scanning on channel=11...[NODE]
asn=35730	id=6   	Node	scanning on channel=16...[NODE]
asn=35731	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35731	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=35731	id=11  	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=35731	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35731	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35731	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35731	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 19], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35731	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35736	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35737	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35737	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35737	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=35737	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35737	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35737	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35737	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 19], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35737	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35737	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35737	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35737	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35744	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35752	id=10  	Node	scanning on channel=21...[NODE]
asn=35754	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35754	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35754	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35754	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35754	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35754	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35754	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 19], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35754	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35754	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35754	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35754	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35770	id=1   	App	rx app packet seqnum=19 from=11 at cell [ts: 2, co: 5][NODE]
asn=35770	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35770	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35770	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35802	id=7   	Node	scanning on channel=19...[NODE]
asn=35822	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35822	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=35822	id=11  	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=35822	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35822	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35822	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35822	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 20], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35822	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35822	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35822	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35822	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=35822	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35822	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35822	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35822	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 20], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35822	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35822	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35822	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35822	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35839	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35839	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35839	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35839	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35839	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35839	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35839	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 20], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35839	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35839	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35839	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35839	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35853	id=10  	Node	scanning on channel=19...[NODE]
asn=35855	id=1   	App	rx app packet seqnum=20 from=11 at cell [ts: 2, co: 5][NODE]
asn=35855	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35855	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35855	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35856	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35888	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35903	id=7   	Node	scanning on channel=23...[NODE]
asn=35930	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35930	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=35930	id=11  	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=35930	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35930	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35930	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35930	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 21], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35930	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35941	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35941	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35941	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=35941	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35941	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35941	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35941	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 21], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=35941	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35941	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35941	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35941	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35950	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35954	id=10  	Node	scanning on channel=23...[NODE]
asn=35958	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=35958	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35958	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35958	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35958	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35958	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35958	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 21], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=35958	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35958	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=35958	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35958	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35974	id=1   	App	rx app packet seqnum=21 from=11 at cell [ts: 2, co: 5][NODE]
asn=35974	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=35974	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35974	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35998	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35998	id=9   	Node	scanning on channel=26...[NODE]
asn=35998	id=12  	Node	scanning on channel=12...[NODE]
asn=36001	id=-1  	Main	360 seconds, progress 60.00%[SIMULATOR]
asn=36001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=36001	id=-1  	Main	joined_routing/joined_tsch/total=6/6/14 [ROUTE]
asn=36001	id=-1  	TSCH	Periodic process called for [Node]
asn=36001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=1   	TSCH	stats: {"idle_listen":8203,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":243,"tx_data":25,"tx_data_rx_ack":0}[NODE]
asn=36001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=2   	TSCH	stats: {"idle_listen":3387,"channel_scan":21114,"rx_data":0,"rx_data_tx_ack":1,"tx_data":10,"tx_data_rx_ack":105}[NODE]
asn=36001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=4   	TSCH	stats: {"idle_listen":2667,"channel_scan":23817,"rx_data":0,"rx_data_tx_ack":54,"tx_data":8,"tx_data_rx_ack":138}[NODE]
asn=36001	id=5   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=5   	TSCH	stats: {"idle_listen":593,"channel_scan":30923,"rx_data":0,"rx_data_tx_ack":0,"tx_data":3,"tx_data_rx_ack":1}[NODE]
asn=36001	id=6   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=6   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=7   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=8   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=8   	TSCH	stats: {"idle_listen":2425,"channel_scan":25347,"rx_data":0,"rx_data_tx_ack":21,"tx_data":7,"tx_data_rx_ack":54}[NODE]
asn=36001	id=9   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=9   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=10  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=10  	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=11  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=11  	TSCH	stats: {"idle_listen":905,"channel_scan":30566,"rx_data":27,"rx_data_tx_ack":0,"tx_data":3,"tx_data_rx_ack":24}[NODE]
asn=36001	id=12  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=12  	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=13  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=13  	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=14  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=14  	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36004	id=7   	Node	scanning on channel=21...[NODE]
asn=36005	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=36006	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=36006	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36006	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36006	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36006	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36019	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36019	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=36019	id=11  	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=36019	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36019	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36019	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=36019	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 22], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=36019	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=36026	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=36026	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36026	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=36026	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36026	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36026	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=36026	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 22], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=36026	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=36026	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=36026	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36026	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36043	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=36043	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36043	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=36043	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36043	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36043	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=36043	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 22], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=36043	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=36043	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=36043	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36043	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36050	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=36059	id=1   	App	rx app packet seqnum=22 from=11 at cell [ts: 2, co: 5][NODE]
asn=36059	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=36059	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36059	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36067	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=36098	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36098	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=36098	id=5   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=36098	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36098	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36098	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=36098	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 2], channel offset=1 timeslot=3[SCHEDULER NEW]
asn=36098	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=36099	id=12  	Node	scanning on channel=24...[NODE]
asn=36105	id=7   	Node	scanning on channel=17...[NODE]
asn=36111	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=36111	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36111	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=36111	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36111	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36111	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
