asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config_Newjson to output directory E:\TSCH-2022\results\2022-05-02_13-14-52\config_Newjson[MAIN]
asn=39258	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39258	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=39258	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39258	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39264	id=14  	Node	scanning on channel=21...[NODE]
asn=39271	id=1   	App	rx app packet seqnum=16 from=6 at cell [ts: 1, co: 1][NODE]
asn=39271	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39271	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39271	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39277	id=12  	Node	scanning on channel=13...[NODE]
asn=39286	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39298	id=9   	Node	scanning on channel=20...[NODE]
asn=39302	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39320	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39330	id=10  	Node	scanning on channel=21...[NODE]
asn=39334	id=3   	Node	scanning on channel=15...[NODE]
asn=39335	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39365	id=14  	Node	scanning on channel=20...[NODE]
asn=39378	id=12  	Node	scanning on channel=21...[NODE]
asn=39394	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39394	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=39394	id=5   	App	generate a packet, seqnum=40 for=1 [PACKET_SOURCE]
asn=39394	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39394	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39394	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39394	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 40], channel offset=3 timeslot=4[SCHEDULER NEW]
asn=39394	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39399	id=9   	Node	scanning on channel=12...[NODE]
asn=39410	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39410	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39410	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39410	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39410	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39410	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39410	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 40], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=39410	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39410	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 4 channel offset: 3 acked=true, remove packet[NODE]
asn=39410	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39410	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39415	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39415	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39415	id=2   	App	generate a packet, seqnum=66 for=1 [PACKET_SOURCE]
asn=39415	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39415	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39415	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39415	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 66], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=39415	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39424	id=1   	App	rx app packet seqnum=40 from=5 at cell [ts: 1, co: 1][NODE]
asn=39424	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39424	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39424	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39435	id=3   	Node	scanning on channel=13...[NODE]
asn=39435	id=7   	Node	scanning on channel=24...[NODE]
asn=39441	id=1   	App	rx app packet seqnum=66 from=2 at cell [ts: 1, co: 1][NODE]
asn=39441	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=66 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39441	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39441	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39451	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39466	id=14  	Node	scanning on channel=16...[NODE]
asn=39479	id=12  	Node	scanning on channel=20...[NODE]
asn=39516	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39516	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=39516	id=11  	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=39516	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39516	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39516	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39516	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 9], channel offset=1 timeslot=10[SCHEDULER NEW]
asn=39516	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39518	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39518	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39518	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=39518	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39518	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39518	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39518	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 9], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=39518	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39518	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 10 channel offset: 1 acked=true, remove packet[NODE]
asn=39518	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39518	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39532	id=10  	Node	scanning on channel=24...[NODE]
asn=39532	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39532	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39532	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39532	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39532	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39532	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39532	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 9], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=39532	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39532	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=39532	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39532	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39536	id=7   	Node	scanning on channel=25...[NODE]
asn=39536	id=3   	Node	scanning on channel=18...[NODE]
asn=39545	id=1   	App	rx app packet seqnum=9 from=11 at cell [ts: 3, co: 2][NODE]
asn=39545	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=39545	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39545	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39567	id=14  	Node	scanning on channel=15...[NODE]
asn=39570	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39580	id=12  	Node	scanning on channel=21...[NODE]
asn=39633	id=10  	Node	scanning on channel=22...[NODE]
asn=39637	id=7   	Node	scanning on channel=24...[NODE]
asn=39637	id=3   	Node	scanning on channel=24...[NODE]
asn=39638	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39668	id=14  	Node	scanning on channel=13...[NODE]
asn=39678	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39678	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39691	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39691	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=39691	id=6   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=39691	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39691	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39691	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39691	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 17], channel offset=4 timeslot=5[SCHEDULER NEW]
asn=39691	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39700	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39700	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39700	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39700	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39700	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39700	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39700	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 17], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=39700	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39700	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=39700	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39700	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39713	id=9   	Node	scanning on channel=14...[NODE]
asn=39713	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39713	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39713	id=4   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=39713	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39713	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39713	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39713	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 35], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=39713	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39713	id=1   	App	rx app packet seqnum=17 from=6 at cell [ts: 1, co: 1][NODE]
asn=39713	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39713	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39713	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39715	id=1   	App	rx app packet seqnum=35 from=4 at cell [ts: 3, co: 2][NODE]
asn=39715	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=39715	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39715	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39734	id=10  	Node	scanning on channel=13...[NODE]
asn=39738	id=3   	Node	scanning on channel=18...[NODE]
asn=39738	id=7   	Node	scanning on channel=23...[NODE]
asn=39762	id=13  	Node	scanning on channel=17...[NODE]
asn=39762	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39762	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=39762	id=8   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=39762	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39762	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39762	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39762	id=8   	TSCH	schedule packet [src: 8, dest: 4, seqnum: 31], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=39762	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39763	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39763	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39769	id=14  	Node	scanning on channel=12...[NODE]
asn=39770	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39770	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39770	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39770	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39770	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39770	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39770	id=4   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 31], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=39770	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39770	id=8   	Node	tx done from=8 source=8 to=4 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=39770	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39770	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39782	id=12  	Node	scanning on channel=14...[NODE]
asn=39783	id=1   	App	rx app packet seqnum=31 from=8 at cell [ts: 3, co: 2][NODE]
asn=39783	id=4   	Node	tx done from=4 source=8 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=39783	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39783	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39806	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39814	id=9   	Node	scanning on channel=11...[NODE]
asn=39835	id=10  	Node	scanning on channel=12...[NODE]
asn=39839	id=3   	Node	scanning on channel=26...[NODE]
asn=39839	id=7   	Node	scanning on channel=25...[NODE]
asn=39848	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39848	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39848	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39860	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39863	id=13  	Node	scanning on channel=22...[NODE]
asn=39884	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39884	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=39884	id=8   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=39884	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39884	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39884	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39884	id=8   	TSCH	schedule packet [src: 8, dest: 4, seqnum: 32], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=39884	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39889	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=39889	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39889	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39889	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39889	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39889	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39889	id=4   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 32], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=39889	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39889	id=8   	Node	tx done from=8 source=8 to=4 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=39889	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39889	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39890	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39890	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39890	id=2   	App	generate a packet, seqnum=67 for=1 [PACKET_SOURCE]
asn=39890	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39890	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39890	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39890	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 67], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=39890	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39900	id=1   	App	rx app packet seqnum=67 from=2 at cell [ts: 1, co: 1][NODE]
asn=39900	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=67 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39900	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39900	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39902	id=1   	App	rx app packet seqnum=32 from=8 at cell [ts: 3, co: 2][NODE]
asn=39902	id=4   	Node	tx done from=4 source=8 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=39902	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39902	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39915	id=9   	Node	scanning on channel=12...[NODE]
asn=39936	id=10  	Node	scanning on channel=11...[NODE]
asn=39940	id=7   	Node	scanning on channel=18...[NODE]
asn=39940	id=3   	Node	scanning on channel=13...[NODE]
asn=39964	id=13  	Node	scanning on channel=18...[NODE]
asn=40009	id=12  	Node	scanning on channel=20...[NODE]
asn=40016	id=9   	Node	scanning on channel=16...[NODE]
asn=40032	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40037	id=10  	Node	scanning on channel=16...[NODE]
asn=40041	id=3   	Node	scanning on channel=23...[NODE]
asn=40041	id=7   	Node	scanning on channel=19...[NODE]
asn=40065	id=13  	Node	scanning on channel=17...[NODE]
asn=40100	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40110	id=12  	Node	scanning on channel=26...[NODE]
asn=40117	id=9   	Node	scanning on channel=17...[NODE]
asn=40138	id=10  	Node	scanning on channel=15...[NODE]
asn=40142	id=7   	Node	scanning on channel=13...[NODE]
asn=40142	id=3   	Node	scanning on channel=18...[NODE]
asn=40166	id=13  	Node	scanning on channel=26...[NODE]
asn=40180	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40180	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40181	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40181	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=40181	id=5   	App	generate a packet, seqnum=41 for=1 [PACKET_SOURCE]
asn=40181	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40181	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40181	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40181	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 41], channel offset=3 timeslot=4[SCHEDULER NEW]
asn=40181	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40192	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=40192	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40192	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=40192	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40192	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40192	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40192	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 41], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=40192	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40192	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 4 channel offset: 3 acked=true, remove packet[NODE]
asn=40192	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40192	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40199	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40199	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=40199	id=2   	App	generate a packet, seqnum=68 for=1 [PACKET_SOURCE]
asn=40199	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40199	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40199	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40199	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 68], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=40199	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40206	id=1   	App	rx app packet seqnum=41 from=5 at cell [ts: 1, co: 1][NODE]
asn=40206	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=40206	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40206	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40211	id=12  	Node	scanning on channel=24...[NODE]
asn=40218	id=9   	Node	scanning on channel=25...[NODE]
asn=40223	id=1   	App	rx app packet seqnum=68 from=2 at cell [ts: 1, co: 1][NODE]
asn=40223	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=68 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=40223	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40223	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40239	id=10  	Node	scanning on channel=14...[NODE]
asn=40243	id=7   	Node	scanning on channel=11...[NODE]
asn=40243	id=3   	Node	scanning on channel=16...[NODE]
asn=40267	id=13  	Node	scanning on channel=22...[NODE]
asn=40285	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40290	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40290	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40290	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40290	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40312	id=12  	Node	scanning on channel=16...[NODE]
asn=40319	id=9   	Node	scanning on channel=22...[NODE]
asn=40324	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40324	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=40324	id=6   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=40324	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40324	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40324	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40324	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 18], channel offset=4 timeslot=5[SCHEDULER NEW]
asn=40324	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40329	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=40329	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40329	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=40329	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40329	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40329	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40329	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 18], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=40329	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40329	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=40329	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40329	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40340	id=10  	Node	scanning on channel=25...[NODE]
asn=40342	id=1   	App	rx app packet seqnum=18 from=6 at cell [ts: 1, co: 1][NODE]
asn=40342	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=40342	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40342	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40344	id=7   	Node	scanning on channel=23...[NODE]
asn=40344	id=3   	Node	scanning on channel=18...[NODE]
asn=40368	id=13  	Node	scanning on channel=21...[NODE]
asn=40392	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40392	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40392	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40392	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40397	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40397	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=40397	id=4   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=40397	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
