asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config_Newjson to output directory E:\TSCH-2022\results\2022-05-02_13-18-48\config_Newjson[MAIN]
asn=83627	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 4 channel offset: 3 acked=true, remove packet[NODE]
asn=83627	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83627	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83639	id=11  	Node	scanning on channel=22...[NODE]
asn=83641	id=1   	App	rx app packet seqnum=38 from=5 at cell [ts: 1, co: 1][NODE]
asn=83641	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=83641	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83641	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83656	id=12  	Node	scanning on channel=25...[NODE]
asn=83660	id=7   	Node	scanning on channel=13...[NODE]
asn=83669	id=13  	Node	scanning on channel=17...[NODE]
asn=83696	id=3   	Node	scanning on channel=18...[NODE]
asn=83701	id=14  	Node	scanning on channel=12...[NODE]
asn=83729	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=83736	id=9   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83736	id=9   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=83736	id=9   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=83736	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83736	id=9   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83736	id=9   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83736	id=9   	TSCH	schedule packet [src: 9, dest: 6, seqnum: 2], channel offset=2 timeslot=8[SCHEDULER NEW]
asn=83736	id=9   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83750	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83750	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83750	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=83750	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83750	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83750	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83750	id=6   	TSCH	schedule packet [src: 9, dest: 2, seqnum: 2], channel offset=4 timeslot=5[SCHEDULER NEW]
asn=83750	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83750	id=9   	Node	tx done from=9 source=9 to=6 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 8 channel offset: 2 acked=true, remove packet[NODE]
asn=83750	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83750	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83761	id=7   	Node	scanning on channel=16...[NODE]
asn=83764	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83764	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83764	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=83764	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83764	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83764	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83764	id=2   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 2], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=83764	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83764	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=83764	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83764	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83770	id=13  	Node	scanning on channel=16...[NODE]
asn=83777	id=1   	App	rx app packet seqnum=2 from=9 at cell [ts: 1, co: 1][NODE]
asn=83777	id=2   	Node	tx done from=2 source=9 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=83777	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83777	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83797	id=3   	Node	scanning on channel=14...[NODE]
asn=83802	id=14  	Node	scanning on channel=26...[NODE]
asn=83858	id=12  	Node	scanning on channel=18...[NODE]
asn=83859	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83859	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=83859	id=8   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=83859	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83859	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83859	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83859	id=8   	TSCH	schedule packet [src: 8, dest: 4, seqnum: 28], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=83859	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83868	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83868	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83868	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=83868	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83868	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83868	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83868	id=4   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 28], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=83868	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83868	id=8   	Node	tx done from=8 source=8 to=4 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=83868	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83868	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83871	id=13  	Node	scanning on channel=11...[NODE]
asn=83881	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83881	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=83881	id=2   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=83881	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83881	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83881	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83881	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 39], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=83881	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83881	id=1   	App	rx app packet seqnum=28 from=8 at cell [ts: 3, co: 2][NODE]
asn=83881	id=4   	Node	tx done from=4 source=8 to=1 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=83881	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83881	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83896	id=1   	App	rx app packet seqnum=39 from=2 at cell [ts: 1, co: 1][NODE]
asn=83896	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=83896	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83896	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83898	id=3   	Node	scanning on channel=25...[NODE]
asn=83903	id=14  	Node	scanning on channel=15...[NODE]
asn=83959	id=12  	Node	scanning on channel=12...[NODE]
asn=83963	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83963	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83967	id=10  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83967	id=10  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=83967	id=10  	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=83967	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83967	id=10  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83967	id=10  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83967	id=10  	TSCH	schedule packet [src: 10, dest: 8, seqnum: 23], channel offset=3 timeslot=9[SCHEDULER NEW]
asn=83967	id=10  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83972	id=13  	Node	scanning on channel=19...[NODE]
asn=83972	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83972	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83972	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=83972	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83972	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83972	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83972	id=8   	TSCH	schedule packet [src: 10, dest: 4, seqnum: 23], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=83972	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83972	id=10  	Node	tx done from=10 source=10 to=8 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 9 channel offset: 3 acked=true, remove packet[NODE]
asn=83972	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83972	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83973	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83973	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=83973	id=6   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=83973	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83973	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83973	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83973	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 17], channel offset=4 timeslot=5[SCHEDULER NEW]
asn=83973	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83985	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83985	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83985	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=83985	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83985	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83985	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83985	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 17], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=83985	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83985	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=83985	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83985	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83987	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=83987	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=83987	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=83987	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=83987	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=83987	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=83987	id=4   	TSCH	schedule packet [src: 10, dest: 1, seqnum: 23], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=83987	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=83987	id=8   	Node	tx done from=8 source=10 to=4 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=83987	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83987	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83998	id=1   	App	rx app packet seqnum=17 from=6 at cell [ts: 1, co: 1][NODE]
asn=83998	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=83998	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=83998	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=83999	id=3   	Node	scanning on channel=16...[NODE]
asn=84000	id=1   	App	rx app packet seqnum=23 from=10 at cell [ts: 3, co: 2][NODE]
asn=84000	id=4   	Node	tx done from=4 source=10 to=1 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=84000	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84000	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84001	id=-1  	Main	840 seconds, progress 70.00%[SIMULATOR]
asn=84001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=84001	id=-1  	Main	joined_routing/joined_tsch/total=8/8/14 [ROUTE]
asn=84001	id=-1  	TSCH	Periodic process called for [Node]
asn=84001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=1   	TSCH	stats: {"idle_listen":19498,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":209,"tx_data":60,"tx_data_rx_ack":0}[NODE]
asn=84001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=2   	TSCH	stats: {"idle_listen":10197,"channel_scan":39882,"rx_data":0,"rx_data_tx_ack":57,"tx_data":31,"tx_data_rx_ack":96}[NODE]
asn=84001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=4   	TSCH	stats: {"idle_listen":11110,"channel_scan":19856,"rx_data":0,"rx_data_tx_ack":51,"tx_data":46,"tx_data_rx_ack":113}[NODE]
asn=84001	id=5   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=5   	TSCH	stats: {"idle_listen":4455,"channel_scan":45577,"rx_data":0,"rx_data_tx_ack":0,"tx_data":27,"tx_data_rx_ack":38}[NODE]
asn=84001	id=6   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=6   	TSCH	stats: {"idle_listen":3484,"channel_scan":64056,"rx_data":0,"rx_data_tx_ack":2,"tx_data":14,"tx_data_rx_ack":19}[NODE]
asn=84001	id=7   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84001	id=8   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=8   	TSCH	stats: {"idle_listen":6869,"channel_scan":54400,"rx_data":0,"rx_data_tx_ack":23,"tx_data":21,"tx_data_rx_ack":51}[NODE]
asn=84001	id=9   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=9   	TSCH	stats: {"idle_listen":423,"channel_scan":81583,"rx_data":0,"rx_data_tx_ack":0,"tx_data":1,"tx_data_rx_ack":2}[NODE]
asn=84001	id=10  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=10  	TSCH	stats: {"idle_listen":5444,"channel_scan":60690,"rx_data":0,"rx_data_tx_ack":0,"tx_data":17,"tx_data_rx_ack":23}[NODE]
asn=84001	id=11  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=11  	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84001	id=12  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=12  	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84001	id=13  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=13  	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84001	id=14  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=84001	id=14  	TSCH	stats: {"idle_listen":0,"channel_scan":84000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=84004	id=14  	Node	scanning on channel=11...[NODE]
asn=84004	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=84053	id=7   	Node	scanning on channel=20...[NODE]
asn=84060	id=12  	Node	scanning on channel=22...[NODE]
asn=84073	id=13  	Node	scanning on channel=16...[NODE]
asn=84100	id=3   	Node	scanning on channel=11...[NODE]
asn=84105	id=14  	Node	scanning on channel=15...[NODE]
asn=84154	id=7   	Node	scanning on channel=12...[NODE]
asn=84161	id=12  	Node	scanning on channel=12...[NODE]
asn=84164	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84164	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=84164	id=8   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=84164	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84164	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84164	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84164	id=8   	TSCH	schedule packet [src: 8, dest: 4, seqnum: 29], channel offset=1 timeslot=7[SCHEDULER NEW]
asn=84164	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84174	id=13  	Node	scanning on channel=15...[NODE]
asn=84174	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=84174	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84174	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=84174	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84174	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84174	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84174	id=4   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 29], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=84174	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84174	id=8   	Node	tx done from=8 source=8 to=4 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 7 channel offset: 1 acked=true, remove packet[NODE]
asn=84174	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84174	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84184	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84184	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84184	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84184	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84187	id=1   	App	rx app packet seqnum=29 from=8 at cell [ts: 3, co: 2][NODE]
asn=84187	id=4   	Node	tx done from=4 source=8 to=1 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=84187	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84187	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84201	id=3   	Node	scanning on channel=16...[NODE]
asn=84201	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84201	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84206	id=14  	Node	scanning on channel=19...[NODE]
asn=84220	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=84235	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84235	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84255	id=7   	Node	scanning on channel=18...[NODE]
asn=84261	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84261	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=84261	id=4   	App	generate a packet, seqnum=63 for=1 [PACKET_SOURCE]
asn=84261	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84261	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84261	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84261	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 63], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=84261	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84262	id=12  	Node	scanning on channel=15...[NODE]
asn=84269	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84269	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84272	id=1   	App	rx app packet seqnum=63 from=4 at cell [ts: 3, co: 2][NODE]
asn=84272	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=63 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=84272	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84272	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84275	id=13  	Node	scanning on channel=21...[NODE]
asn=84302	id=3   	Node	scanning on channel=25...[NODE]
asn=84307	id=14  	Node	scanning on channel=14...[NODE]
asn=84320	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=84356	id=7   	Node	scanning on channel=13...[NODE]
asn=84362	id=11  	Node	scanning on channel=24...[NODE]
asn=84363	id=12  	Node	scanning on channel=25...[NODE]
asn=84376	id=13  	Node	scanning on channel=26...[NODE]
asn=84403	id=3   	Node	scanning on channel=24...[NODE]
asn=84408	id=14  	Node	scanning on channel=20...[NODE]
asn=84422	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84422	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84457	id=7   	Node	scanning on channel=14...[NODE]
asn=84463	id=11  	Node	scanning on channel=12...[NODE]
asn=84464	id=12  	Node	scanning on channel=18...[NODE]
asn=84477	id=13  	Node	scanning on channel=24...[NODE]
asn=84504	id=3   	Node	scanning on channel=25...[NODE]
asn=84509	id=14  	Node	scanning on channel=15...[NODE]
asn=84531	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=84551	id=9   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84551	id=9   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=84551	id=9   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=84551	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84551	id=9   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84551	id=9   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84551	id=9   	TSCH	schedule packet [src: 9, dest: 6, seqnum: 3], channel offset=2 timeslot=8[SCHEDULER NEW]
asn=84551	id=9   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84558	id=7   	Node	scanning on channel=23...[NODE]
asn=84564	id=11  	Node	scanning on channel=17...[NODE]
asn=84565	id=12  	Node	scanning on channel=23...[NODE]
asn=84566	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=84566	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84566	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=84566	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84566	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84566	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84566	id=6   	TSCH	schedule packet [src: 9, dest: 2, seqnum: 3], channel offset=4 timeslot=5[SCHEDULER NEW]
asn=84566	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84566	id=9   	Node	tx done from=9 source=9 to=6 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 8 channel offset: 2 acked=true, remove packet[NODE]
asn=84566	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84566	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84575	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84575	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84578	id=13  	Node	scanning on channel=14...[NODE]
asn=84580	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=84580	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84580	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=84580	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=84580	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=84580	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=84580	id=2   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 3], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=84580	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=84580	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 5 channel offset: 4 acked=true, remove packet[NODE]
asn=84580	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84580	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84593	id=1   	App	rx app packet seqnum=3 from=9 at cell [ts: 1, co: 1][NODE]
asn=84593	id=2   	Node	tx done from=2 source=9 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=84593	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=84593	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=84605	id=3   	Node	scanning on channel=18...[NODE]
asn=84610	id=14  	Node	scanning on channel=11...[NODE]
asn=84651	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=84651	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
