asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\simple-Exmp\config.json to output directory E:\TSCH-2022\results\2022-04-28_12-31-51\config.json[MAIN]
asn=7854 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7854 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7854 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 12], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=7854 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7857 	id=1   	App	rx app packet seqnum=12 from=2 at cell [ts: 1, co: 1][NODE]
asn=7857 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=7857 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7857 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7931 	id=3   	Node	scanning on channel=26...[NODE]
asn=7962 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7962 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7962 	id=4   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=7962 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7962 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7962 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7962 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 14], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7962 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7971 	id=1   	App	rx app packet seqnum=14 from=4 at cell [ts: 3, co: 2][NODE]
asn=7971 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7971 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7971 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8031 	id=3   	Node	scanning on channel=20...[NODE]
asn=8045 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8045 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8045 	id=2   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=8045 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8045 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8045 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8045 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 13], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=8045 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8049 	id=1   	App	rx app packet seqnum=13 from=2 at cell [ts: 1, co: 1][NODE]
asn=8049 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=8049 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8049 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8149 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8149 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8149 	id=4   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=8149 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8149 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8149 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8149 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 15], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=8149 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8163 	id=1   	App	rx app packet seqnum=15 from=4 at cell [ts: 3, co: 2][NODE]
asn=8163 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=8163 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8163 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8231 	id=3   	Node	scanning on channel=25...[NODE]
asn=8252 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8252 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8252 	id=2   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=8252 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8252 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8252 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8252 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 14], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=8252 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8252 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=8256 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8256 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8257 	id=1   	App	rx app packet seqnum=14 from=2 at cell [ts: 1, co: 1][NODE]
asn=8257 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=8257 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8257 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8330 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8330 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8330 	id=4   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=8330 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8330 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8330 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8330 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 16], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=8330 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8331 	id=3   	Node	scanning on channel=15...[NODE]
asn=8339 	id=1   	App	rx app packet seqnum=16 from=4 at cell [ts: 3, co: 2][NODE]
asn=8339 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=8339 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8339 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8359 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=8431 	id=3   	Node	scanning on channel=20...[NODE]
asn=8531 	id=3   	Node	scanning on channel=25...[NODE]
asn=8576 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8576 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8576 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8576 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8601 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=8606 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8606 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8606 	id=2   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=8606 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8606 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8606 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8606 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 15], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=8606 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8609 	id=1   	App	rx app packet seqnum=15 from=2 at cell [ts: 1, co: 1][NODE]
asn=8609 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=8609 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8609 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8719 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=8731 	id=3   	Node	scanning on channel=20...[NODE]
asn=8780 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8780 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8780 	id=2   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=8780 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8780 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8780 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8780 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 16], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=8780 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8785 	id=1   	App	rx app packet seqnum=16 from=2 at cell [ts: 1, co: 1][NODE]
asn=8785 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=8785 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8785 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8831 	id=3   	Node	scanning on channel=26...[NODE]
asn=8931 	id=3   	Node	scanning on channel=20...[NODE]
asn=8978 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=9014 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9014 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9014 	id=2   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=9014 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9014 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9014 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9014 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 17], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=9014 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9025 	id=1   	App	rx app packet seqnum=17 from=2 at cell [ts: 1, co: 1][NODE]
asn=9025 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=9025 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9025 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9067 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9067 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9067 	id=2   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=9067 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9067 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9067 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9067 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 18], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=9067 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9073 	id=1   	App	rx app packet seqnum=18 from=2 at cell [ts: 1, co: 1][NODE]
asn=9073 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=9073 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9073 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9131 	id=3   	Node	scanning on channel=25...[NODE]
asn=9136 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=9231 	id=3   	Node	scanning on channel=15...[NODE]
asn=9264 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9264 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9331 	id=3   	Node	scanning on channel=26...[NODE]
asn=9360 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9360 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9360 	id=2   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=9360 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9360 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9360 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9360 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 19], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=9360 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9361 	id=1   	App	rx app packet seqnum=19 from=2 at cell [ts: 1, co: 1][NODE]
asn=9361 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=9361 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9361 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9490 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=9531 	id=3   	Node	scanning on channel=15...[NODE]
asn=9603 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=9631 	id=3   	Node	scanning on channel=25...[NODE]
asn=9644 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9644 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9644 	id=2   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=9644 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9644 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9644 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9644 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 20], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=9644 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9649 	id=1   	App	rx app packet seqnum=20 from=2 at cell [ts: 1, co: 1][NODE]
asn=9649 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=9649 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9649 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9706 	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=9796 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9796 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9796 	id=2   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=9796 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9796 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9796 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9796 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 21], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=9796 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9809 	id=1   	App	rx app packet seqnum=21 from=2 at cell [ts: 1, co: 1][NODE]
asn=9809 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=9809 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9809 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9824 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9824 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9831 	id=3   	Node	scanning on channel=26...[NODE]
asn=9901 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=9901 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=9901 	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=9901 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9901 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=9901 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=9901 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 17], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=9901 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=9904 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9904 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9904 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9904 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9907 	id=1   	App	rx app packet seqnum=17 from=4 at cell [ts: 3, co: 2][NODE]
asn=9907 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=9907 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=9907 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9931 	id=3   	Node	scanning on channel=25...[NODE]
asn=10000	id=-1  	Main	ending simulation at 100.000 seconds[SIMULATOR]
asn=10000	id=-1  	Main	aggregate stats method called [NETWORK]
asn=10000	id=1   	Node	aggregate stats method called for Node 1 [NODE]
asn=10000	id=1   	Node	Final routes for Node 1 [NODE]
asn=10000	id=1   	Node	Total Routes 0 [NODE]
asn=10000	id=1   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=10000	id=2   	Node	aggregate stats method called for Node 2 [NODE]
asn=10000	id=2   	Node	Final routes for Node 2 [NODE]
asn=10000	id=2   	Node	Total Routes 1 [NODE]
asn=10000	id=2   	Node	route destination: 1 and next hop id: 1
asn=10000	id=2   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=10000	id=3   	Node	aggregate stats method called for Node 3 [NODE]
asn=10000	id=3   	Node	Final routes for Node 3 [NODE]
asn=10000	id=3   	Node	Total Routes 0 [NODE]
asn=10000	id=3   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=10000	id=4   	Node	aggregate stats method called for Node 4 [NODE]
asn=10000	id=4   	Node	Final routes for Node 4 [NODE]
asn=10000	id=4   	Node	Total Routes 1 [NODE]
asn=10000	id=4   	Node	route destination: 1 and next hop id: 1
asn=10000	id=4   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=10000	id=-1  	Main	packet stats: PDR=100.00% generated=38 received=38 lost=0 (tx_limit/queue/routing/scheduling/other=0/0/0/0/0)[NETWORK]
asn=10000	id=-1  	Main	link stats: PAR=100.00% tx=38 acked=38[NETWORK]
asn=10000	id=-1  	Main	simulation completed, results saved at E:\TSCH-2022\results\2022-04-28_12-31-51[MAIN]
